0.000000, 0.001322
0.020000, 0.001338
0.040000, 0.001488
0.060000, 0.001992
0.080000, 0.001725
0.100000, 0.001719
0.120000, 0.002070
0.140000, 0.002109
0.160000, 0.002458
0.180000, 0.001882
0.200000, 0.002796
0.220000, 0.003262
0.240000, 0.003685
0.260000, 0.003057
0.280000, 0.003698
0.300000, 0.004645
0.320000, 0.006064
0.340000, 0.008848
0.360000, 0.007975
0.380000, 0.008161
0.400000, 0.015882
0.420000, 0.043031
0.440000, 0.033151
0.460000, 0.055192
0.480000, 0.086628
0.500000, 0.082728
0.520000, 0.091058
0.540000, 0.106995
0.560000, 0.125557
0.580000, 0.132979
0.600000, 0.134844
0.620000, 0.134837
0.640000, 0.141842
0.660000, 0.155641
0.680000, 0.161439
0.700000, 0.160127
0.720000, 0.168385
0.740000, 0.175592
0.760000, 0.178747
0.780000, 0.177842
0.800000, 0.182269
0.820000, 0.186732
0.840000, 0.190462
0.860000, 0.197262
0.880000, 0.193122
0.900000, 0.198698
0.920000, 0.201120
0.940000, 0.205085
0.960000, 0.204824
0.980000, 0.205202
