0.000000, 0.280198
0.020000, 0.265133
0.040000, 0.253928
0.060000, 0.234913
0.080000, 0.221838
0.100000, 0.209176
0.120000, 0.195115
0.140000, 0.170343
0.160000, 0.153366
0.180000, 0.138306
0.200000, 0.115012
0.220000, 0.091656
0.240000, 0.074047
0.260000, 0.055183
0.280000, 0.031032
0.300000, 0.021300
0.320000, 0.018068
0.340000, 0.013747
0.360000, 0.009432
0.380000, 0.008027
0.400000, 0.006496
0.420000, 0.006071
0.440000, 0.004760
0.460000, 0.004387
0.480000, 0.003502
0.500000, 0.003583
0.520000, 0.002753
0.540000, 0.002633
0.560000, 0.002288
0.580000, 0.001969
0.600000, 0.001790
0.620000, 0.001512
0.640000, 0.001385
0.660000, 0.001321
0.680000, 0.001025
0.700000, 0.001070
0.720000, 0.000918
0.740000, 0.000813
0.760000, 0.000713
0.780000, 0.000663
0.800000, 0.000459
0.820000, 0.000410
0.840000, 0.000388
0.860000, 0.000301
0.880000, 0.000286
0.900000, 0.000196
0.920000, 0.000167
0.940000, 0.000103
0.960000, 0.000071
0.980000, 0.000042
