0.000000, 0.003319
0.020000, 0.003843
0.040000, 0.004662
0.060000, 0.005520
0.080000, 0.007257
0.100000, 0.008581
0.120000, 0.011868
0.140000, 0.019420
0.160000, 0.035295
0.180000, 0.079539
0.200000, 0.147449
0.220000, 0.192708
0.240000, 0.223606
0.260000, 0.242226
0.280000, 0.272360
0.300000, 0.282258
0.320000, 0.296311
0.340000, 0.312555
0.360000, 0.323430
0.380000, 0.331174
0.400000, 0.338711
0.420000, 0.344818
0.440000, 0.351372
0.460000, 0.356811
0.480000, 0.360412
0.500000, 0.367811
0.520000, 0.371667
0.540000, 0.376791
0.560000, 0.377787
0.580000, 0.381930
0.600000, 0.385894
0.620000, 0.388896
0.640000, 0.391485
0.660000, 0.394400
0.680000, 0.395803
0.700000, 0.398321
0.720000, 0.400844
0.740000, 0.402488
0.760000, 0.403827
0.780000, 0.407030
0.800000, 0.407864
0.820000, 0.407748
0.840000, 0.408034
0.860000, 0.410810
0.880000, 0.412709
0.900000, 0.413918
0.920000, 0.413989
0.940000, 0.414882
0.960000, 0.418055
0.980000, 0.417644
